clause_id,project_name,report_year,district,town_or_street,source_file,source_path,report_section,clause_type,applicable_object,pollutant_or_item,standard_name,standard_code,applicable_clause_or_table,limit_or_requirement,project_fact,report_conclusion,suggested_workflow,original_text,extractor_decision,standard_checker_decision,evidence_auditor_decision,final_decision,manual_check_note
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0073,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂区内无组织废气,SS,危 险废物贮存污染控制标准,GB12348-2008,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施,项目危废暂存间、原料仓库油类存放区应严格按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施,采取适当的环境保护治理措施后，并且加强管理和监督，项目产生的废气污染物、 水污染物及噪声均达标排放，项目在营运期间不会对周边的生态环境造成明显的 不利影响,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 地下水 污染防 治措施 生态保 护措施 | 厂区内应进行硬底化处理，项目危废暂存间、原料仓库油类存放区应严格按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施；生产车间、一般固废暂存间、原料仓库等一般区域按要求采取防渗措施。 采取适当的环境保护治理措施后，并且加强管理和监督，项目产生的废气污染物、 水污染物及噪声均达标排放，项目在营运期间不会对周边的生态环境造成明显的 不利影响。,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0074,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂区内无组织废气,噪声,危 险废物贮存污染控制标准,GB12348-2008,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施,项目危废暂存间、原料仓库油类存放区应严格按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施,采取适当的环境保护治理措施后，并且加强管理和监督，项目产生的废气污染物、 水污染物及噪声均达标排放，项目在营运期间不会对周边的生态环境造成明显的 不利影响,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 地下水 污染防 治措施 生态保 护措施 | 厂区内应进行硬底化处理，项目危废暂存间、原料仓库油类存放区应严格按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施；生产车间、一般固废暂存间、原料仓库等一般区域按要求采取防渗措施。 采取适当的环境保护治理措施后，并且加强管理和监督，项目产生的废气污染物、 水污染物及噪声均达标排放，项目在营运期间不会对周边的生态环境造成明显的 不利影响。,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0075,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂区内无组织废气,一般固废,危 险废物贮存污染控制标准,GB12348-2008,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施,项目危废暂存间、原料仓库油类存放区应严格按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施,采取适当的环境保护治理措施后，并且加强管理和监督，项目产生的废气污染物、 水污染物及噪声均达标排放，项目在营运期间不会对周边的生态环境造成明显的 不利影响,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 地下水 污染防 治措施 生态保 护措施 | 厂区内应进行硬底化处理，项目危废暂存间、原料仓库油类存放区应严格按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施；生产车间、一般固废暂存间、原料仓库等一般区域按要求采取防渗措施。 采取适当的环境保护治理措施后，并且加强管理和监督，项目产生的废气污染物、 水污染物及噪声均达标排放，项目在营运期间不会对周边的生态环境造成明显的 不利影响。,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0076,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂区内无组织废气,总量,危 险废物贮存污染控制标准,GB12348-2008,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施,项目危废暂存间、原料仓库油类存放区应严格按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施,采取适当的环境保护治理措施后，并且加强管理和监督，项目产生的废气污染物、 水污染物及噪声均达标排放，项目在营运期间不会对周边的生态环境造成明显的 不利影响,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 地下水 污染防 治措施 生态保 护措施 | 厂区内应进行硬底化处理，项目危废暂存间、原料仓库油类存放区应严格按照《危 险废物贮存污染控制标准》（GB18597-2023）有关规范设计，按要求做好防渗措 施；生产车间、一般固废暂存间、原料仓库等一般区域按要求采取防渗措施。 采取适当的环境保护治理措施后，并且加强管理和监督，项目产生的废气污染物、 水污染物及噪声均达标排放，项目在营运期间不会对周边的生态环境造成明显的 不利影响。,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0077,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂界废气/噪声,BOD5,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限；须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况,项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 环境风 险防范 措施 | （1）项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰。 （2）项目仓库、危险废物暂存间应设置在阴凉处，远离热源、火源，并设置为禁 烟区。建设单位应按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限。 （3)必须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况。 （4）加强有机废气收集、处理、排放系统的巡视和检查，并在发生有机废气泄漏 或事故排放时，马上停止生产作业，控制事故的进一步恶化。 （5）建立健全环境管理制度，防止类似事故发生。运营过程中加强监督检查，做,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0078,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂界废气/噪声,SS,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限；须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况,项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 环境风 险防范 措施 | （1）项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰。 （2）项目仓库、危险废物暂存间应设置在阴凉处，远离热源、火源，并设置为禁 烟区。建设单位应按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限。 （3)必须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况。 （4）加强有机废气收集、处理、排放系统的巡视和检查，并在发生有机废气泄漏 或事故排放时，马上停止生产作业，控制事故的进一步恶化。 （5）建立健全环境管理制度，防止类似事故发生。运营过程中加强监督检查，做,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0079,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂界废气/噪声,噪声,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限；须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况,项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 环境风 险防范 措施 | （1）项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰。 （2）项目仓库、危险废物暂存间应设置在阴凉处，远离热源、火源，并设置为禁 烟区。建设单位应按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限。 （3)必须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况。 （4）加强有机废气收集、处理、排放系统的巡视和检查，并在发生有机废气泄漏 或事故排放时，马上停止生产作业，控制事故的进一步恶化。 （5）建立健全环境管理制度，防止类似事故发生。运营过程中加强监督检查，做,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0080,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂界废气/噪声,危险废物,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限；须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况,项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 环境风 险防范 措施 | （1）项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰。 （2）项目仓库、危险废物暂存间应设置在阴凉处，远离热源、火源，并设置为禁 烟区。建设单位应按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限。 （3)必须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况。 （4）加强有机废气收集、处理、排放系统的巡视和检查，并在发生有机废气泄漏 或事故排放时，马上停止生产作业，控制事故的进一步恶化。 （5）建立健全环境管理制度，防止类似事故发生。运营过程中加强监督检查，做,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0081,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,固体废物/危险废物管理标准,厂界废气/噪声,总量,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限；须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况,项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 环境风 险防范 措施 | （1）项目仓库、危险废物暂存间需做硬化、防淋、防渗、防泄漏处理，并在仓库、 危险废物暂存处位置周围设置截流沟或围堰。 （2）项目仓库、危险废物暂存间应设置在阴凉处，远离热源、火源，并设置为禁 烟区。建设单位应按照消防部门的相关要求设置灭火器、消防栓等，消防措施须 经相关部门验收合格，并定期检查消防器材的性能及使用期限。 （3)必须定期检查仓库内化学品包装桶存放情况及危险废物贮存场所内危险废物 的暂存情况。 （4）加强有机废气收集、处理、排放系统的巡视和检查，并在发生有机废气泄漏 或事故排放时，马上停止生产作业，控制事故的进一步恶化。 （5）建立健全环境管理制度，防止类似事故发生。运营过程中加强监督检查，做,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0087,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,自行监测/排污许可技术规范,厂界废气/噪声,BOD5,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；应当按照生态环境主管部门的规定建设规范化污染物排放口，并设 置标志牌,本项目属于 《固定污染源排污许可分类管理名录》（2019年版）中登记管理,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 其他环 境管理 要求 | 到及时发现，立即处理，避免污染。 （1）项目根据《排污单位自行监测技术指南总则》（HJ819-2017）和《排污单位 自行监测技术指南 橡胶和塑料制品》（HJ1207-2021），制定运营期环境自行监 测计划。对照《固定污染源排污许可分类管理名录》（2019年版），本项目属于 《固定污染源排污许可分类管理名录》（2019年版）中登记管理。 （2）排污单位应当按照生态环境主管部门的规定建设规范化污染物排放口，并设 置标志牌。各污染排放口应按规范实施，遵守《国家环境保护总局办公厅关于印,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0088,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,自行监测/排污许可技术规范,厂界废气/噪声,SS,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；应当按照生态环境主管部门的规定建设规范化污染物排放口，并设 置标志牌,本项目属于 《固定污染源排污许可分类管理名录》（2019年版）中登记管理,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 其他环 境管理 要求 | 到及时发现，立即处理，避免污染。 （1）项目根据《排污单位自行监测技术指南总则》（HJ819-2017）和《排污单位 自行监测技术指南 橡胶和塑料制品》（HJ1207-2021），制定运营期环境自行监 测计划。对照《固定污染源排污许可分类管理名录》（2019年版），本项目属于 《固定污染源排污许可分类管理名录》（2019年版）中登记管理。 （2）排污单位应当按照生态环境主管部门的规定建设规范化污染物排放口，并设 置标志牌。各污染排放口应按规范实施，遵守《国家环境保护总局办公厅关于印,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0089,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,自行监测/排污许可技术规范,厂界废气/噪声,噪声,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；应当按照生态环境主管部门的规定建设规范化污染物排放口，并设 置标志牌,本项目属于 《固定污染源排污许可分类管理名录》（2019年版）中登记管理,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 其他环 境管理 要求 | 到及时发现，立即处理，避免污染。 （1）项目根据《排污单位自行监测技术指南总则》（HJ819-2017）和《排污单位 自行监测技术指南 橡胶和塑料制品》（HJ1207-2021），制定运营期环境自行监 测计划。对照《固定污染源排污许可分类管理名录》（2019年版），本项目属于 《固定污染源排污许可分类管理名录》（2019年版）中登记管理。 （2）排污单位应当按照生态环境主管部门的规定建设规范化污染物排放口，并设 置标志牌。各污染排放口应按规范实施，遵守《国家环境保护总局办公厅关于印,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
SD_STD_2024_佛山市顺德区菱昌精密_a6335b46_0090,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,cf82dd00-56cb-4f27-b89e-be2156cca437_origin.pdf,E:\软件\mineru_extracted\2024_2024年12月9日建设项目环境影响报告受理公告（大良）_mineru\full.md,五、环境保护措施监督检查清单,自行监测/排污许可技术规范,厂界废气/噪声,总量,工业企业厂界环境噪声排放标准,DB44/26-2001,第二,3类；4类；>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的；应当按照生态环境主管部门的规定建设规范化污染物排放口，并设 置标志牌,本项目属于 《固定污染源排污许可分类管理名录》（2019年版）中登记管理,,8-污染物排放标准内容判断,lspan=1>广东省《水污染物排放限值》（DB44/26-2001）第二时段三级标准 BOD5 NH3-N SS 冷却水 冻水机冷却水定期排水，属于间接冷却水，通过市政雨水管网排入附近河涌，不计入污水总量 声环境 生产设备 建议合理布局厂房，使用低噪声的生产设备，墙体隔音、距离衰减 《工业企业厂界环境噪声排放标准》（GB12348-2008）3类、4类标准 | 其他环 境管理 要求 | 到及时发现，立即处理，避免污染。 （1）项目根据《排污单位自行监测技术指南总则》（HJ819-2017）和《排污单位 自行监测技术指南 橡胶和塑料制品》（HJ1207-2021），制定运营期环境自行监 测计划。对照《固定污染源排污许可分类管理名录》（2019年版），本项目属于 《固定污染源排污许可分类管理名录》（2019年版）中登记管理。 （2）排污单位应当按照生态环境主管部门的规定建设规范化污染物排放口，并设 置标志牌。各污染排放口应按规范实施，遵守《国家环境保护总局办公厅关于印,usable,suspicious,usable,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查
